"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/02/2023";"1100";"21,3";"21,3";"19,4";"100,0";"99,1";"100,0";"";"";"";"919,0";"919,4";"918,4";"0,0";"0,0";"1,1";"";"13,2"
"21/02/2023";"1200";"24,0";"24,0";"21,3";"100,0";"100,0";"100,0";"";"";"";"919,5";"919,8";"918,7";"0,0";"0,0";"1,6";"";"0,0"
"21/02/2023";"1300";"24,3";"25,3";"";"75,9";"99,3";"";"";"";"";"920,4";"920,4";"";"0,0";"337,0";"1,1";"";"0,0"
"21/02/2023";"1400";"27,2";"27,2";"24,3";"68,1";"75,9";"68,1";"";"";"";"921,5";"921,5";"920,3";"0,0";"337,0";"1,5";"";"0,0"
"21/02/2023";"1500";"26,4";"27,2";"";"61,7";"62,4";"";"";"";"";"921,7";"922,0";"";"0,9";"315,0";"2,2";"";"0,0"
"21/02/2023";"1600";"28,2";"28,2";"";"57,2";"62,3";"";"";"";"";"920,4";"921,7";"";"3,0";"0,0";"0,9";"";"0,0"
"21/02/2023";"1700";"22,6";"29,0";"21,8";"84,2";"87,7";"51,2";"";"";"";"919,4";"921,2";"919,4";"0,0";"225,0";"1,6";"";"3,6"
"21/02/2023";"1800";"29,1";"29,1";"";"50,6";"91,7";"";"";"";"";"919,1";"919,4";"";"3,0";"157,0";"1,1";"";"0,0"
"21/02/2023";"1900";"";"29,1";"";"";"70,7";"";"";"";"";"";"919,6";"";"1,6";"";"2,2";"";"0,0"
"21/02/2023";"2000";"22,5";"24,3";"";"76,2";"79,9";"";"";"";"";"919,8";"919,8";"";"0,0";"0,0";"2,0";"";"0,6"
"21/02/2023";"2100";"20,3";"22,5";"";"94,0";"94,3";"";"";"";"";"919,9";"920,4";"";"2,4";"0,0";"2,4";"";""
"21/02/2023";"2200";"18,7";"20,3";"";"96,8";"97,1";"";"";"";"";"921,2";"921,2";"";"0,7";"0,0";"2,4";"";"0,0"
"21/02/2023";"2300";"18,5";"18,5";"18,2";"98,2";"98,4";"97,7";"";"";"";"921,9";"922,1";"921,0";"0,0";"0,0";"1,8";"";"1,4"
"22/02/2023";"0000";"18,7";"18,9";"";"98,8";"98,9";"";"";"";"";"922,2";"922,5";"";"2,0";"0,0";"2,0";"";"3,0"
"22/02/2023";"0100";"18,5";"18,7";"18,5";"99,7";"99,7";"98,8";"";"";"";"922,4";"922,4";"922,0";"1,6";"0,0";"2,0";"";"0,4"
"22/02/2023";"0200";"";"18,6";"";"";"99,8";"";"";"";"";"";"922,5";"";"2,0";"";"1,8";"";"0,2"
"22/02/2023";"0300";"18,6";"18,6";"";"100,0";"100,0";"";"";"";"";"921,7";"922,4";"";"0,0";"0,0";"1,5";"";"0,0"
"22/02/2023";"0400";"18,8";"18,9";"18,7";"99,9";"99,9";"100,0";"";"";"";"921,3";"921,7";"";"0,0";"0,0";"0,3";"";"0,0"
"22/02/2023";"0500";"18,4";"18,7";"";"99,9";"99,9";"";"";"";"";"920,5";"921,2";"";"0,5";"0,0";"1,3";"";"0,0"
"22/02/2023";"0600";"18,4";"18,4";"18,3";"99,3";"99,9";"99,3";"";"";"";"919,8";"920,5";"919,8";"0,0";"0,0";"0,9";"";"0,0"
"22/02/2023";"0700";"18,4";"18,4";"18,3";"97,3";"99,3";"97,3";"";"";"";"920,3";"920,3";"919,8";"0,0";"0,0";"0,0";"";"0,0"
"22/02/2023";"0800";"18,4";"18,5";"18,3";"95,9";"96,8";"95,8";"";"";"";"921,2";"921,2";"920,4";"0,0";"0,0";"0,3";"";"0,0"
"22/02/2023";"0900";"18,3";"18,5";"18,3";"96,9";"97,2";"95,9";"";"";"";"921,4";"921,5";"921,2";"0,0";"0,0";"1,1";"";"0,2"
"22/02/2023";"1000";"18,8";"18,8";"";"98,1";"98,1";"";"";"";"";"921,4";"922,0";"";"0,0";"0,0";"0,9";"";"0,2"
"22/02/2023";"1100";"19,9";"19,9";"18,8";"100,0";"98,1";"100,0";"";"";"";"921,9";"922,0";"921,4";"1,5";"0,0";"1,5";"";"32,0"
"22/02/2023";"1200";"23,5";"23,5";"20,2";"100,0";"100,0";"100,0";"";"";"";"922,6";"923,0";"922,1";"1,5";"0,0";"1,5";"";"0,0"
"22/02/2023";"1300";"25,2";"25,2";"23,0";"73,9";"97,2";"100,0";"";"";"";"923,3";"923,6";"922,1";"0,3";"90,0";"1,5";"";"0,0"
"22/02/2023";"1400";"26,1";"26,3";"24,4";"67,5";"73,9";"62,5";"";"";"";"923,3";"923,8";"922,9";"0,7";"0,0";"0,9";"";"0,0"
"22/02/2023";"1500";"26,8";"27,3";"";"61,2";"67,5";"";"";"";"";"924,1";"924,2";"";"0,7";"315,0";"1,5";"";"0,0"
"22/02/2023";"1600";"28,5";"28,5";"";"60,8";"74,0";"";"";"";"";"922,6";"923,7";"";"1,1";"0,0";"1,6";"";"0,0"
"22/02/2023";"1700";"25,2";"28,5";"25,2";"70,2";"73,0";"60,8";"";"";"";"923,2";"923,5";"922,6";"0,9";"22,0";"2,6";"";"0,0"
"22/02/2023";"1800";"23,9";"25,3";"21,8";"100,0";"95,8";"100,0";"";"";"";"921,7";"922,9";"921,7";"1,6";"157,0";"1,6";"";"3,8"
"22/02/2023";"1900";"22,4";"24,0";"";"92,0";"98,2";"";"";"";"";"921,6";"922,8";"";"1,1";"22,0";"1,6";"";"5,8"
"22/02/2023";"2000";"21,7";"22,5";"21,7";"86,9";"92,0";"83,6";"";"";"";"921,7";"921,9";"921,4";"1,3";"0,0";"1,5";"";"0,0"
"22/02/2023";"2100";"21,5";"22,1";"21,5";"83,1";"86,9";"82,1";"";"";"";"921,6";"921,8";"921,1";"1,3";"0,0";"2,4";"";"0,0"
"22/02/2023";"2200";"20,5";"21,5";"20,4";"88,6";"88,6";"83,1";"";"";"";"922,4";"922,7";"921,6";"0,0";"337,0";"1,8";"";"0,0"
"22/02/2023";"2300";"20,5";"20,5";"";"87,8";"88,6";"";"";"";"";"923,2";"923,2";"";"0,5";"0,0";"1,6";"";"0,0"
"23/02/2023";"0000";"20,3";"20,5";"";"89,1";"89,1";"";"";"";"";"923,9";"924,0";"";"0,9";"112,0";"1,5";"";"0,0"
"23/02/2023";"0100";"20,3";"20,4";"20,3";"88,5";"89,1";"88,5";"";"";"";"924,0";"924,1";"923,6";"0,0";"157,0";"1,1";"";"0,0"
"23/02/2023";"0200";"19,8";"20,2";"19,8";"90,5";"90,5";"88,5";"";"";"";"923,5";"924,1";"923,3";"1,3";"135,0";"1,3";"";"0,0"
"23/02/2023";"0300";"19,4";"19,8";"";"91,2";"91,2";"";"";"";"";"923,0";"923,9";"";"1,3";"0,0";"1,5";"";"0,0"
"23/02/2023";"0400";"19,2";"19,4";"19,2";"93,8";"93,8";"91,2";"";"";"";"923,2";"923,2";"";"0,5";"0,0";"1,6";"";"0,0"
"23/02/2023";"0500";"18,9";"19,2";"18,8";"94,1";"94,2";"93,9";"";"";"";"922,6";"923,3";"922,2";"0,0";"0,0";"1,3";"";"0,0"
"23/02/2023";"0600";"19,0";"19,0";"18,9";"94,9";"94,9";"94,1";"";"";"";"921,4";"922,6";"921,4";"1,8";"0,0";"2,6";"";"0,0"
"23/02/2023";"0700";"19,2";"19,2";"19,0";"95,1";"95,8";"94,9";"";"";"";"921,9";"921,9";"921,3";"1,5";"0,0";"1,8";"";"0,0"
"23/02/2023";"0800";"18,9";"19,2";"18,9";"93,1";"94,6";"92,9";"";"";"";"921,1";"922,0";"921,1";"1,1";"0,0";"1,6";"";"0,0"
"23/02/2023";"0900";"18,6";"18,9";"18,6";"95,6";"95,6";"93,3";"";"";"";"921,5";"921,6";"921,3";"1,8";"0,0";"1,8";"";"0,0"
"23/02/2023";"1000";"18,9";"18,9";"18,5";"97,0";"97,0";"95,1";"";"";"";"921,9";"921,9";"921,4";"1,8";"0,0";"1,8";"";"0,0"
"23/02/2023";"1100";"19,9";"19,9";"18,9";"95,7";"99,0";"95,7";"";"";"";"922,5";"922,6";"921,4";"1,8";"0,0";"2,2";"";"3,8"
"23/02/2023";"1200";"20,3";"20,3";"19,9";"90,9";"92,5";"89,5";"";"";"";"922,7";"923,6";"922,5";"2,4";"0,0";"2,4";"";"0,0"
"23/02/2023";"1300";"23,9";"23,9";"20,3";"76,0";"90,9";"76,0";"";"";"";"923,2";"923,3";"922,5";"0,7";"0,0";"2,4";"";"0,0"
"23/02/2023";"1400";"25,8";"25,8";"23,9";"68,4";"76,0";"68,1";"";"";"";"923,6";"923,6";"923,2";"2,0";"0,0";"2,0";"";"0,0"
"23/02/2023";"1500";"26,8";"27,1";"25,8";"60,1";"68,4";"60,1";"";"";"";"923,7";"924,3";"923,3";"2,2";"157,0";"2,2";"";"0,0"
"23/02/2023";"1600";"29,4";"29,4";"";"52,7";"60,7";"";"";"";"";"922,1";"923,7";"";"0,1";"180,0";"2,2";"";"0,0"
"23/02/2023";"1700";"21,8";"29,5";"21,8";"84,3";"84,3";"50,2";"";"";"";"922,3";"923,3";"921,8";"1,1";"180,0";"1,8";"";"3,8"
"23/02/2023";"1800";"23,0";"23,3";"21,2";"87,2";"97,0";"84,3";"";"";"";"921,6";"922,8";"921,6";"3,5";"135,0";"2,6";"";"0,6"
"23/02/2023";"1900";"19,1";"23,0";"";"96,9";"96,9";"";"";"";"";"921,7";"922,6";"";"0,0";"112,0";"2,4";"";"1,6"
"23/02/2023";"2000";"23,4";"23,4";"19,1";"100,0";"99,5";"100,0";"";"";"";"920,3";"922,1";"920,3";"1,1";"0,0";"1,5";"";"3,4"
"23/02/2023";"2100";"21,4";"24,0";"21,4";"100,0";"100,0";"100,0";"";"";"";"920,8";"921,6";"920,3";"0,9";"0,0";"1,6";"";"0,0"
"23/02/2023";"2200";"20,9";"21,3";"20,9";"100,0";"100,0";"100,0";"";"";"";"921,7";"922,4";"921,1";"0,0";"0,0";"2,0";"";"0,0"
"23/02/2023";"2300";"20,6";"20,9";"20,5";"100,0";"100,0";"100,0";"";"";"";"921,0";"921,9";"920,6";"0,0";"0,0";"1,6";"";"0,0"
"24/02/2023";"0000";"20,6";"20,6";"20,5";"100,0";"100,0";"100,0";"";"";"";"921,1";"921,7";"921,0";"0,9";"0,0";"1,1";"";"0,0"
"24/02/2023";"0100";"20,4";"20,7";"20,4";"100,0";"100,0";"100,0";"";"";"";"922,1";"922,1";"921,1";"0,3";"0,0";"2,2";"";"0,0"
"24/02/2023";"0200";"20,3";"20,3";"20,1";"100,0";"100,0";"100,0";"";"";"";"922,3";"922,3";"922,0";"1,3";"0,0";"1,3";"";"0,0"
"24/02/2023";"0300";"20,0";"20,4";"20,0";"100,0";"100,0";"100,0";"";"";"";"921,4";"922,4";"921,4";"0,9";"0,0";"1,8";"";"0,0"
"24/02/2023";"0400";"19,4";"20,0";"19,4";"100,0";"100,0";"100,0";"";"";"";"920,8";"921,6";"";"1,8";"0,0";"1,8";"";"0,0"
"24/02/2023";"0500";"19,5";"19,5";"19,4";"100,0";"100,0";"100,0";"";"";"";"919,7";"920,9";"919,7";"0,0";"0,0";"1,8";"";"0,0"
"24/02/2023";"0600";"19,6";"19,6";"19,5";"100,0";"100,0";"100,0";"";"";"";"919,4";"919,8";"919,3";"1,3";"0,0";"2,0";"";"0,0"
"24/02/2023";"0700";"19,4";"19,6";"19,4";"99,4";"99,7";"100,0";"";"";"";"919,0";"919,6";"919,0";"0,5";"0,0";"1,3";"";"0,0"
"24/02/2023";"0800";"19,0";"19,4";"19,0";"98,7";"99,4";"98,4";"";"";"";"918,7";"919,4";"918,7";"0,7";"0,0";"1,1";"";"0,0"
"24/02/2023";"0900";"18,7";"19,0";"18,7";"98,7";"98,7";"98,3";"";"";"";"918,9";"918,9";"918,6";"0,9";"0,0";"1,5";"";"0,0"
"24/02/2023";"1000";"18,8";"18,8";"18,6";"100,0";"99,6";"100,0";"";"";"";"919,7";"919,7";"918,9";"1,8";"0,0";"1,8";"";"0,0"
"24/02/2023";"1100";"19,7";"19,7";"19,0";"100,0";"100,0";"100,0";"";"";"";"919,9";"920,2";"919,7";"2,0";"0,0";"2,0";"";"14,8"
"24/02/2023";"1200";"20,1";"20,1";"20,1";"100,0";"100,0";"100,0";"";"";"";"920,6";"920,6";"920,6";"1,6";"0,0";"1,6";"";"0,0"
"24/02/2023";"1300";"20,1";"20,1";"20,1";"100,0";"100,0";"100,0";"";"";"";"920,6";"920,6";"920,6";"1,6";"0,0";"1,6";"";"0,0"
"24/02/2023";"1400";"25,3";"25,3";"";"68,6";"72,5";"";"";"";"";"920,5";"920,6";"";"2,0";"0,0";"2,0";"";""
"24/02/2023";"1500";"27,1";"27,1";"";"62,0";"70,9";"";"";"";"";"919,9";"920,5";"";"0,7";"157,0";"2,0";"";"0,0"
"24/02/2023";"1600";"28,2";"28,2";"26,8";"57,7";"63,1";"57,7";"";"";"";"919,6";"920,4";"919,6";"1,1";"157,0";"1,8";"";"0,0"
"24/02/2023";"1700";"28,7";"28,7";"27,4";"56,7";"59,7";"55,7";"";"";"";"918,2";"919,6";"917,9";"0,0";"180,0";"1,5";"";"0,0"
"24/02/2023";"1800";"29,4";"29,4";"28,4";"52,4";"57,6";"52,4";"";"";"";"918,3";"918,6";"918,0";"0,9";"337,0";"2,6";"";"0,0"
"24/02/2023";"1900";"28,7";"29,8";"28,7";"52,7";"53,2";"50,5";"";"";"";"917,8";"918,3";"917,1";"2,6";"0,0";"2,6";"";"0,0"
"24/02/2023";"2000";"29,3";"30,6";"28,7";"49,9";"52,7";"48,5";"";"";"";"917,4";"917,8";"917,3";"1,3";"337,0";"2,6";"";"0,0"
"24/02/2023";"2100";"26,9";"29,3";"26,9";"57,0";"58,6";"49,9";"";"";"";"917,4";"917,9";"916,6";"1,6";"337,0";"2,0";"";"0,0"
"24/02/2023";"2200";"26,0";"26,9";"26,0";"60,9";"60,9";"57,0";"";"";"";"917,5";"918,5";"917,4";"0,3";"337,0";"1,6";"";"0,0"
"24/02/2023";"2300";"22,0";"26,0";"21,9";"74,7";"77,7";"60,9";"";"";"";"917,8";"918,4";"917,5";"0,1";"157,0";"1,1";"";"0,0"
"25/02/2023";"0000";"24,1";"24,1";"22,0";"74,0";"74,8";"70,9";"";"";"";"918,0";"918,0";"917,3";"0,5";"337,0";"0,7";"";"0,0"
"25/02/2023";"0100";"23,4";"24,1";"23,4";"75,6";"76,8";"74,0";"";"";"";"918,2";"918,5";"918,0";"0,7";"0,0";"1,3";"";"0,0"
"25/02/2023";"0200";"22,9";"23,4";"22,9";"76,9";"76,9";"75,7";"";"";"";"918,8";"919,0";"917,8";"0,7";"0,0";"0,9";"";"0,0"
"25/02/2023";"0300";"22,3";"22,9";"22,3";"79,2";"79,4";"76,9";"";"";"";"918,1";"918,8";"918,1";"1,8";"0,0";"1,8";"";"0,0"
"25/02/2023";"0400";"21,6";"22,1";"21,6";"85,4";"85,4";"79,8";"";"";"";"917,9";"918,5";"";"0,5";"0,0";"1,5";"";"0,0"
"25/02/2023";"0500";"21,4";"21,5";"21,3";"87,7";"87,7";"86,2";"";"";"";"917,5";"917,9";"917,5";"0,3";"0,0";"1,1";"";"0,0"
"25/02/2023";"0600";"21,5";"21,5";"21,4";"86,7";"88,1";"86,7";"";"";"";"917,1";"917,5";"917,1";"0,3";"0,0";"0,5";"";"0,0"
"25/02/2023";"0700";"21,0";"21,5";"21,0";"89,0";"89,0";"86,7";"";"";"";"917,0";"917,1";"916,5";"0,5";"0,0";"1,3";"";"0,0"
"25/02/2023";"0800";"20,5";"21,0";"20,5";"91,2";"91,2";"89,0";"";"";"";"917,2";"917,5";"917,0";"0,5";"0,0";"1,5";"";"0,0"
"25/02/2023";"0900";"20,3";"20,5";"20,3";"92,1";"92,2";"91,2";"";"";"";"917,4";"917,4";"916,8";"1,1";"0,0";"1,3";"";"0,0"
"25/02/2023";"1000";"21,2";"21,2";"20,3";"85,3";"92,2";"85,3";"";"";"";"917,8";"917,8";"917,1";"0,9";"0,0";"2,0";"";"0,0"
"25/02/2023";"1100";"22,7";"22,7";"21,2";"85,0";"85,3";"79,3";"";"";"";"918,1";"918,1";"917,0";"1,3";"337,0";"1,3";"";"0,0"
"25/02/2023";"1200";"27,6";"27,6";"22,7";"60,5";"85,0";"60,5";"";"";"";"918,3";"918,3";"917,4";"2,6";"0,0";"2,6";"";"0,0"
"25/02/2023";"1300";"27,2";"28,1";"27,2";"60,8";"60,8";"57,9";"";"";"";"919,7";"919,8";"918,3";"1,3";"0,0";"2,6";"";"0,0"
"25/02/2023";"1400";"27,8";"28,1";"27,2";"58,9";"60,8";"58,0";"";"";"";"919,4";"919,7";"918,9";"1,5";"270,0";"1,5";"";"0,0"
"25/02/2023";"1500";"30,0";"30,0";"27,7";"50,0";"58,9";"50,0";"";"";"";"919,4";"919,4";"918,1";"1,1";"157,0";"2,2";"";"0,0"
"25/02/2023";"1600";"29,8";"30,2";"29,3";"50,0";"51,8";"47,9";"";"";"";"918,6";"919,4";"918,5";"2,0";"22,0";"2,0";"";"0,0"
"25/02/2023";"1700";"30,9";"31,0";"29,5";"48,8";"50,0";"47,5";"";"";"";"918,5";"918,7";"918,5";"0,7";"337,0";"2,0";"";"0,0"
"25/02/2023";"1800";"27,7";"30,9";"27,7";"59,0";"59,0";"48,8";"";"";"";"918,1";"919,1";"917,4";"1,1";"270,0";"1,6";"";"0,0"
"25/02/2023";"1900";"28,3";"28,3";"26,0";"55,6";"67,3";"55,6";"";"";"";"917,1";"918,5";"917,0";"3,1";"0,0";"2,2";"";"0,0"
"25/02/2023";"2000";"26,7";"28,4";"";"62,3";"62,3";"";"";"";"";"917,7";"918,2";"";"1,3";"247,0";"1,3";"";"0,0"
"25/02/2023";"2100";"25,5";"26,7";"25,5";"71,3";"71,3";"62,3";"";"";"";"917,5";"918,5";"917,4";"0,9";"315,0";"1,3";"";"0,0"
"25/02/2023";"2200";"24,7";"25,5";"24,7";"72,7";"72,7";"71,0";"";"";"";"918,5";"918,5";"917,3";"0,9";"337,0";"1,3";"";"0,0"
"25/02/2023";"2300";"24,2";"24,7";"24,2";"74,0";"74,4";"72,7";"";"";"";"918,7";"918,7";"917,8";"0,7";"0,0";"2,0";"";"0,0"
"26/02/2023";"0000";"24,0";"24,2";"23,9";"74,7";"74,7";"74,0";"";"";"";"919,6";"919,6";"918,7";"0,9";"0,0";"1,3";"";"0,0"
"26/02/2023";"0100";"24,0";"24,0";"23,8";"73,4";"74,9";"73,4";"";"";"";"919,4";"919,6";"919,1";"0,0";"0,0";"1,3";"";"0,0"
"26/02/2023";"0200";"23,3";"24,0";"23,3";"77,6";"77,7";"73,4";"";"";"";"920,3";"920,9";"919,4";"0,5";"0,0";"0,7";"";"0,0"
"26/02/2023";"0300";"23,0";"23,3";"23,0";"77,6";"78,7";"77,3";"";"";"";"920,5";"920,7";"920,2";"1,3";"0,0";"1,6";"";"0,0"
"26/02/2023";"0400";"22,5";"23,0";"";"77,6";"77,6";"";"";"";"";"919,4";"920,6";"";"0,9";"0,0";"1,3";"";"0,0"
"26/02/2023";"0500";"22,2";"22,5";"";"75,8";"78,7";"";"";"";"";"918,3";"919,4";"";"1,1";"337,0";"1,1";"";"0,0"
"26/02/2023";"0600";"21,9";"22,2";"21,9";"75,3";"75,8";"74,9";"";"";"";"918,5";"918,5";"918,1";"0,0";"0,0";"1,3";"";"0,0"
"26/02/2023";"0700";"21,6";"21,9";"";"76,5";"76,5";"";"";"";"";"918,5";"919,2";"";"0,9";"0,0";"1,3";"";"0,0"
"26/02/2023";"0800";"21,2";"21,6";"";"78,7";"78,7";"";"";"";"";"917,8";"918,6";"";"0,3";"0,0";"0,9";"";"0,0"
"26/02/2023";"0900";"20,8";"21,2";"";"80,4";"80,9";"";"";"";"";"918,9";"918,9";"";"0,9";"337,0";"0,9";"";"0,0"
"26/02/2023";"1000";"21,1";"21,1";"";"82,8";"82,8";"";"";"";"";"919,8";"919,8";"";"0,9";"0,0";"0,9";"";"0,0"
"26/02/2023";"1100";"24,5";"24,5";"21,1";"73,7";"85,3";"73,7";"";"";"";"919,8";"920,3";"919,3";"1,3";"0,0";"1,5";"";"0,0"
"26/02/2023";"1200";"27,9";"27,9";"";"58,7";"73,7";"";"";"";"";"920,6";"921,2";"";"0,3";"0,0";"2,0";"";"0,0"
"26/02/2023";"1300";"29,1";"29,2";"";"53,7";"54,7";"";"";"";"";"922,2";"922,2";"";"0,9";"292,0";"1,6";"";"0,0"
"26/02/2023";"1400";"";"29,4";"";"";"55,5";"";"";"";"";"";"922,4";"";"1,5";"";"1,8";"";"0,0"
"26/02/2023";"1500";"31,0";"31,2";"";"49,3";"53,7";"";"";"";"";"922,8";"922,8";"";"1,3";"315,0";"2,4";"";"0,0"
"26/02/2023";"1600";"30,9";"31,5";"30,6";"49,3";"49,5";"47,8";"";"";"";"922,0";"923,0";"921,6";"0,0";"337,0";"2,0";"";"0,0"
"26/02/2023";"1700";"32,0";"32,1";"";"43,5";"49,3";"";"";"";"";"921,8";"922,0";"";"0,5";"292,0";"1,6";"";"0,0"
"26/02/2023";"1800";"31,0";"32,3";"";"45,5";"47,7";"";"";"";"";"921,5";"921,8";"";"1,1";"157,0";"2,6";"";"0,0"
"26/02/2023";"1900";"30,0";"31,3";"30,0";"49,0";"49,0";"43,1";"";"";"";"921,3";"921,5";"921,0";"0,5";"0,0";"2,0";"";"0,0"
"26/02/2023";"2000";"28,5";"29,9";"";"48,4";"49,0";"";"";"";"";"921,1";"921,1";"";"0,9";"270,0";"2,6";"";"0,0"
"26/02/2023";"2100";"27,3";"28,5";"27,3";"51,9";"51,9";"48,4";"";"";"";"920,9";"922,4";"920,9";"0,5";"157,0";"1,6";"";"0,0"
"26/02/2023";"2200";"26,6";"27,3";"26,6";"54,8";"54,8";"51,9";"";"";"";"921,5";"921,5";"920,7";"1,1";"157,0";"1,1";"";"0,0"
"26/02/2023";"2300";"25,8";"26,6";"25,8";"58,6";"58,6";"54,8";"";"";"";"920,7";"921,5";"920,6";"0,7";"135,0";"1,5";"";"0,0"
"27/02/2023";"0000";"24,9";"25,8";"24,9";"62,9";"62,9";"58,6";"";"";"";"921,4";"921,5";"920,7";"0,0";"157,0";"1,1";"";"0,0"
"27/02/2023";"0100";"25,2";"25,2";"24,9";"64,5";"65,0";"63,3";"";"";"";"921,7";"921,7";"920,9";"0,5";"157,0";"0,5";"";"0,0"
"27/02/2023";"0200";"24,7";"25,2";"24,7";"66,5";"66,5";"64,5";"";"";"";"923,2";"923,2";"921,7";"0,7";"180,0";"0,7";"";"0,0"
"27/02/2023";"0300";"22,6";"24,7";"22,6";"84,5";"84,5";"66,5";"";"";"";"922,7";"923,2";"922,3";"1,5";"180,0";"2,2";"";"0,0"
"27/02/2023";"0400";"22,0";"22,6";"22,0";"88,2";"88,2";"84,5";"";"";"";"922,1";"922,3";"";"0,7";"135,0";"1,3";"";"0,0"
"27/02/2023";"0500";"21,8";"22,0";"21,8";"88,8";"89,2";"88,5";"";"";"";"922,1";"922,3";"921,9";"0,5";"135,0";"2,4";"";"0,0"
"27/02/2023";"0600";"21,9";"21,9";"21,6";"90,0";"90,5";"88,8";"";"";"";"921,5";"922,1";"921,5";"0,1";"135,0";"0,9";"";"0,0"
"27/02/2023";"0700";"21,7";"22,0";"21,7";"88,7";"90,1";"88,7";"";"";"";"921,1";"921,8";"921,0";"0,9";"135,0";"1,6";"";"0,0"
"27/02/2023";"0800";"21,6";"21,7";"21,5";"89,3";"89,5";"88,7";"";"";"";"921,5";"921,7";"921,1";"0,7";"0,0";"2,4";"";"0,0"
"27/02/2023";"0900";"21,4";"21,6";"21,4";"88,8";"89,3";"88,6";"";"";"";"921,3";"921,6";"921,3";"1,6";"0,0";"1,6";"";"0,0"
"27/02/2023";"1000";"21,5";"21,5";"21,3";"89,4";"89,7";"88,8";"";"";"";"921,9";"922,0";"921,3";"1,1";"0,0";"1,3";"";"0,0"
"27/02/2023";"1100";"22,0";"22,0";"21,5";"85,7";"89,4";"85,3";"";"";"";"923,4";"923,4";"921,9";"1,6";"0,0";"1,6";"";"0,0"
"27/02/2023";"1200";"22,6";"22,7";"22,0";"81,5";"86,9";"81,5";"";"";"";"923,8";"923,8";"922,5";"1,1";"0,0";"1,6";"";"0,0"
"27/02/2023";"1300";"23,1";"23,1";"22,5";"81,4";"83,1";"81,0";"";"";"";"924,2";"924,3";"923,6";"0,7";"0,0";"1,1";"";"0,0"
"27/02/2023";"1400";"25,4";"25,4";"23,1";"72,5";"81,4";"72,5";"";"";"";"923,9";"924,3";"923,7";"0,3";"90,0";"1,6";"";"0,0"
"27/02/2023";"1500";"25,5";"25,8";"25,0";"73,7";"74,2";"71,0";"";"";"";"924,5";"924,6";"923,9";"0,9";"112,0";"2,2";"";"0,0"
"27/02/2023";"1600";"28,2";"28,2";"25,5";"60,6";"73,7";"60,6";"";"";"";"924,4";"924,8";"924,1";"1,8";"90,0";"2,4";"";"0,0"
"27/02/2023";"1700";"27,0";"28,2";"26,6";"64,7";"67,8";"60,6";"";"";"";"923,7";"925,0";"923,7";"1,6";"135,0";"2,6";"";"0,0"
"27/02/2023";"1800";"24,7";"27,0";"24,7";"73,4";"73,4";"64,7";"";"";"";"924,1";"924,8";"923,7";"0,7";"157,0";"1,8";"";"0,0"
"27/02/2023";"1900";"";"25,1";"";"";"76,6";"";"";"";"";"";"924,4";"";"2,2";"";"2,4";"";"0,2"
"27/02/2023";"2000";"21,2";"23,2";"21,2";"86,1";"86,1";"79,0";"";"";"";"924,8";"924,8";"924,0";"0,3";"0,0";"1,5";"";"0,0"
"27/02/2023";"2100";"21,2";"21,2";"20,6";"88,6";"92,0";"88,6";"";"";"";"925,0";"925,4";"924,1";"0,3";"67,0";"1,3";"";"0,0"
"27/02/2023";"2200";"20,8";"21,4";"20,8";"89,4";"89,4";"84,9";"";"";"";"924,3";"925,0";"924,3";"0,5";"112,0";"1,6";"";"0,0"
"27/02/2023";"2300";"20,6";"20,7";"20,5";"87,5";"91,3";"87,5";"";"";"";"924,5";"924,6";"923,9";"0,1";"157,0";"2,4";"";"0,0"
"28/02/2023";"0000";"20,5";"20,6";"";"88,8";"88,8";"";"";"";"";"924,9";"925,3";"";"3,9";"157,0";"2,6";"";"0,0"
"28/02/2023";"0100";"";"20,6";"";"";"89,3";"";"";"";"";"";"925,4";"";"0,0";"";"2,6";"";"0,0"
"28/02/2023";"0200";"20,4";"20,6";"";"89,5";"90,3";"";"";"";"";"924,9";"925,2";"";"0,7";"0,0";"1,8";"";"0,0"
"28/02/2023";"0300";"20,2";"20,4";"";"90,3";"90,7";"";"";"";"";"924,7";"924,7";"";"1,3";"135,0";"1,3";"";"0,2"
"28/02/2023";"0400";"20,3";"20,3";"";"91,2";"91,6";"";"";"";"";"924,1";"924,7";"";"1,3";"157,0";"1,8";"";"0,0"
"28/02/2023";"0500";"20,2";"20,3";"";"91,4";"91,4";"";"";"";"";"923,0";"924,1";"";"1,5";"157,0";"1,6";"";"0,0"
"28/02/2023";"0600";"20,2";"20,3";"";"91,5";"91,5";"";"";"";"";"923,0";"923,4";"";"0,7";"67,0";"1,8";"";"0,4"
"28/02/2023";"0700";"";"20,2";"";"";"94,0";"";"";"";"";"";"923,3";"";"0,3";"";"1,6";"";"0,0"
"28/02/2023";"0800";"";"20,1";"";"";"95,6";"";"";"";"";"";"923,0";"";"0,5";"";"0,3";"";"0,0"
