"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"15/03/2024";"0600";"23,8";"24,4";"23,8";"75,1";"75,1";"71,0";"";"";"";"917,4";"917,8";"917,0";"0,7";"0,0";"2,0";"";"0,0"
"15/03/2024";"0700";"23,4";"34,6";"23,4";"77,3";"89,5";"75,1";"";"";"";"917,8";"917,9";"917,4";"0,9";"0,0";"0,9";"";"0,0"
"15/03/2024";"0800";"23,0";"23,4";"23,0";"80,4";"80,4";"77,3";"";"";"";"918,0";"918,0";"917,2";"1,1";"0,0";"1,5";"";"0,0"
"15/03/2024";"0900";"22,5";"23,0";"22,5";"82,5";"82,5";"80,7";"";"";"";"918,2";"918,4";"918,0";"0,5";"0,0";"1,5";"";"0,0"
"15/03/2024";"1000";"23,2";"23,2";"22,4";"87,7";"87,7";"82,5";"";"";"";"918,4";"918,7";"918,2";"0,7";"0,0";"1,3";"";"0,0"
"15/03/2024";"1100";"26,1";"26,1";"23,2";"73,7";"87,7";"73,7";"";"";"";"918,5";"919,0";"918,3";"0,7";"0,0";"1,5";"";"0,0"
"15/03/2024";"1200";"28,9";"28,9";"26,1";"59,6";"73,7";"59,6";"";"";"";"918,6";"920,4";"918,5";"2,2";"0,0";"2,2";"";"0,0"
"15/03/2024";"1300";"31,2";"31,2";"28,9";"50,0";"59,0";"50,0";"";"";"";"919,0";"920,1";"918,6";"2,8";"337,0";"2,2";"";"0,0"
"15/03/2024";"1400";"32,8";"33,1";"31,2";"42,7";"50,3";"42,7";"";"";"";"920,6";"920,6";"919,0";"1,8";"247,0";"1,8";"";"0,0"
"15/03/2024";"1500";"33,3";"33,6";"32,7";"40,5";"43,6";"39,6";"";"";"";"919,3";"920,6";"919,3";"1,1";"157,0";"1,8";"";"0,0"
"15/03/2024";"1600";"33,9";"34,7";"33,3";"39,8";"41,5";"38,1";"";"";"";"919,3";"919,3";"919,0";"1,1";"157,0";"1,1";"";"0,0"
"15/03/2024";"1700";"34,0";"34,2";"32,7";"38,9";"43,3";"38,7";"";"";"";"918,5";"919,3";"918,2";"1,1";"0,0";"2,4";"";"0,0"
"15/03/2024";"1800";"33,5";"34,7";"33,5";"36,9";"38,9";"36,1";"";"";"";"917,7";"918,8";"917,7";"0,7";"180,0";"2,4";"";"0,0"
"15/03/2024";"1900";"33,0";"33,3";"32,8";"38,1";"38,1";"37,0";"";"";"";"917,3";"917,8";"917,3";"0,3";"0,0";"1,8";"";"0,0"
"15/03/2024";"2000";"35,5";"35,5";"33,8";"34,1";"36,3";"34,1";"";"";"";"917,2";"917,6";"917,0";"2,0";"180,0";"2,0";"";"0,0"
"15/03/2024";"2100";"29,9";"35,5";"29,9";"53,8";"53,8";"34,1";"";"";"";"918,1";"918,1";"917,1";"1,1";"0,0";"2,6";"";"0,0"
"15/03/2024";"2200";"28,6";"29,9";"28,6";"57,5";"57,5";"53,8";"";"";"";"917,3";"918,1";"916,7";"0,3";"90,0";"1,3";"";"0,0"
"15/03/2024";"2300";"28,1";"28,6";"28,1";"58,9";"59,2";"57,5";"";"";"";"918,0";"918,0";"917,2";"0,7";"157,0";"0,9";"";"0,0"
"16/03/2024";"0000";"27,7";"28,1";"27,7";"60,4";"60,4";"58,9";"";"";"";"919,0";"919,1";"917,9";"0,7";"0,0";"1,3";"";"0,0"
"16/03/2024";"0100";"27,3";"27,7";"27,3";"61,6";"61,6";"60,4";"";"";"";"918,5";"919,0";"918,4";"0,1";"0,0";"1,3";"";"0,0"
"16/03/2024";"0200";"26,9";"27,3";"26,9";"63,3";"63,3";"61,8";"";"";"";"919,7";"919,7";"918,2";"1,3";"0,0";"1,5";"";"0,0"
"16/03/2024";"0300";"26,4";"26,8";"26,4";"64,5";"64,5";"63,2";"";"";"";"917,9";"919,0";"917,9";"1,1";"0,0";"1,3";"";"0,0"
"16/03/2024";"0400";"25,9";"26,4";"25,9";"66,3";"66,3";"64,5";"";"";"";"917,7";"918,0";"";"1,6";"0,0";"1,6";"";"0,0"
"16/03/2024";"0500";"25,4";"25,9";"25,4";"68,3";"68,3";"66,3";"";"";"";"916,5";"917,7";"916,5";"1,1";"0,0";"1,6";"";"0,0"
"16/03/2024";"0600";"25,1";"25,4";"";"69,7";"69,7";"";"";"";"";"915,6";"916,5";"";"0,5";"0,0";"1,1";"";"0,0"
"16/03/2024";"0700";"24,7";"25,1";"24,7";"71,8";"71,8";"69,7";"";"";"";"915,9";"915,9";"915,6";"1,5";"0,0";"1,5";"";"0,0"
"16/03/2024";"0800";"24,2";"24,7";"24,2";"74,5";"74,5";"71,8";"";"";"";"915,5";"916,1";"915,5";"0,7";"0,0";"1,5";"";"0,0"
"16/03/2024";"0900";"23,9";"24,2";"";"76,8";"76,8";"";"";"";"";"916,2";"916,3";"";"1,6";"0,0";"1,6";"";"0,0"
"16/03/2024";"1000";"24,2";"24,2";"";"78,5";"78,7";"";"";"";"";"916,5";"916,5";"";"2,2";"0,0";"2,2";"";"0,0"
"16/03/2024";"1100";"24,6";"24,6";"24,2";"76,6";"78,5";"76,6";"";"";"";"917,1";"917,2";"916,5";"0,9";"0,0";"2,2";"";"0,0"
"16/03/2024";"1200";"28,1";"28,1";"24,6";"64,0";"78,8";"63,8";"";"";"";"917,5";"918,3";"917,1";"0,9";"0,0";"1,8";"";"0,0"
"16/03/2024";"1300";"31,1";"31,1";"28,1";"53,5";"64,0";"53,5";"";"";"";"917,8";"918,7";"917,5";"0,5";"0,0";"2,0";"";"0,0"
"16/03/2024";"1400";"34,1";"34,1";"31,1";"41,8";"53,5";"41,8";"";"";"";"918,3";"919,1";"917,8";"2,6";"180,0";"2,6";"";"0,0"
"16/03/2024";"1500";"33,7";"34,1";"33,1";"42,0";"44,4";"41,8";"";"";"";"918,3";"918,5";"918,2";"3,3";"180,0";"2,6";"";"0,0"
"16/03/2024";"1600";"33,5";"33,7";"33,1";"43,3";"43,4";"41,7";"";"";"";"918,3";"918,5";"917,7";"1,5";"202,0";"2,2";"";"0,0"
"16/03/2024";"1700";"33,9";"34,3";"33,6";"42,9";"42,9";"40,8";"";"";"";"917,0";"917,6";"916,9";"1,6";"180,0";"2,4";"";"0,0"
"16/03/2024";"1800";"33,1";"34,3";"33,1";"41,8";"43,7";"40,9";"";"";"";"915,8";"917,5";"915,8";"0,5";"292,0";"2,6";"";"0,0"
"16/03/2024";"1900";"32,7";"33,1";"32,7";"43,2";"44,1";"41,8";"";"";"";"915,2";"916,2";"915,2";"0,7";"157,0";"2,2";"";"0,0"
"16/03/2024";"2000";"34,1";"35,0";"32,7";"38,9";"43,2";"37,5";"";"";"";"915,7";"915,8";"915,2";"1,3";"157,0";"1,8";"";"0,0"
"16/03/2024";"2100";"31,6";"34,2";"31,6";"44,2";"44,2";"38,9";"";"";"";"916,5";"916,7";"915,5";"1,1";"157,0";"1,3";"";"0,0"
"16/03/2024";"2200";"30,8";"31,6";"30,7";"48,1";"48,1";"44,2";"";"";"";"915,7";"916,5";"915,7";"0,0";"157,0";"2,0";"";"0,0"
"16/03/2024";"2300";"29,9";"30,5";"29,9";"51,1";"51,1";"48,9";"";"";"";"917,1";"917,3";"916,1";"0,3";"";"0,9";"";"0,0"
"17/03/2024";"0000";"29,0";"29,9";"29,0";"58,4";"58,4";"51,1";"";"";"";"917,9";"918,0";"916,8";"0,9";"135,0";"0,9";"";"0,0"
"17/03/2024";"0100";"28,5";"29,0";"28,5";"60,8";"60,8";"58,4";"";"";"";"918,8";"919,1";"917,9";"0,5";"135,0";"0,9";"";"0,0"
"17/03/2024";"0200";"28,3";"28,5";"28,3";"60,5";"60,7";"60,1";"";"";"";"917,7";"918,6";"917,5";"0,7";"135,0";"0,9";"";"0,0"
"17/03/2024";"0300";"27,8";"28,3";"27,8";"63,0";"63,0";"60,5";"";"";"";"917,4";"918,3";"917,4";"0,7";"135,0";"1,1";"";"0,0"
"17/03/2024";"0400";"27,0";"27,8";"27,0";"65,4";"65,6";"63,0";"";"";"";"918,2";"918,5";"";"0,1";"0,0";"1,1";"";"0,0"
"17/03/2024";"0500";"26,4";"27,0";"26,4";"67,6";"67,6";"65,4";"";"";"";"917,3";"918,2";"917,3";"0,7";"0,0";"0,7";"";"0,0"
"17/03/2024";"0600";"25,9";"26,4";"25,9";"69,8";"69,8";"67,3";"";"";"";"916,8";"917,3";"916,8";"0,3";"0,0";"0,9";"";"0,0"
"17/03/2024";"0700";"25,6";"25,9";"25,6";"71,7";"71,7";"69,8";"";"";"";"916,6";"917,0";"916,4";"0,5";"0,0";"0,5";"";"0,0"
"17/03/2024";"0800";"25,4";"25,6";"25,3";"72,6";"73,0";"71,7";"";"";"";"917,4";"917,7";"916,6";"0,3";"0,0";"1,1";"";"0,0"
"17/03/2024";"0900";"24,8";"25,4";"24,8";"75,5";"75,5";"72,6";"";"";"";"917,7";"917,7";"917,0";"0,3";"0,0";"0,7";"";"0,0"
"17/03/2024";"1000";"25,4";"25,4";"";"73,9";"75,7";"";"";"";"";"918,0";"918,3";"";"0,3";"0,0";"0,7";"";"0,0"
"17/03/2024";"1100";"28,5";"28,5";"25,4";"63,6";"77,3";"63,6";"";"";"";"918,6";"918,6";"917,6";"0,7";"0,0";"0,7";"";"0,0"
"17/03/2024";"1200";"31,3";"31,3";"28,5";"53,7";"63,6";"53,7";"";"";"";"918,6";"919,4";"918,2";"0,7";"0,0";"1,5";"";"0,0"
"17/03/2024";"1300";"31,7";"32,2";"31,3";"51,4";"53,7";"49,5";"";"";"";"918,4";"918,9";"918,0";"0,7";"157,0";"2,0";"";"0,0"
"17/03/2024";"1400";"33,3";"33,3";"31,7";"47,9";"51,5";"47,9";"";"";"";"919,2";"920,1";"918,4";"0,3";"180,0";"2,4";"";"0,0"
"17/03/2024";"1500";"32,4";"33,3";"32,4";"49,0";"50,0";"46,5";"";"";"";"918,3";"919,2";"918,3";"1,3";"135,0";"1,8";"";"0,0"
"17/03/2024";"1600";"33,3";"33,5";"31,8";"48,5";"51,7";"45,6";"";"";"";"918,1";"919,3";"918,0";"2,0";"0,0";"2,0";"";"0,0"
"17/03/2024";"1700";"34,6";"34,6";"33,3";"41,2";"45,8";"41,2";"";"";"";"917,3";"918,3";"917,3";"0,3";"315,0";"1,6";"";"0,0"
"17/03/2024";"1800";"33,9";"35,0";"33,9";"40,4";"40,9";"39,0";"";"";"";"916,8";"918,0";"916,8";"0,5";"180,0";"1,6";"";"0,0"
"17/03/2024";"1900";"33,8";"34,2";"33,6";"40,9";"42,5";"40,0";"";"";"";"916,1";"917,2";"916,1";"1,3";"135,0";"2,4";"";"0,0"
"17/03/2024";"2000";"31,4";"33,4";"31,4";"52,4";"52,4";"41,6";"";"";"";"917,2";"917,7";"917,2";"2,6";"180,0";"2,6";"";"0,0"
"17/03/2024";"2100";"28,1";"31,4";"28,1";"58,2";"58,5";"52,4";"";"";"";"918,0";"918,1";"917,0";"0,5";"90,0";"2,6";"";"0,0"
"17/03/2024";"2200";"25,0";"27,9";"25,0";"80,1";"80,1";"59,9";"";"";"";"919,2";"919,2";"918,5";"1,3";"0,0";"1,5";"";"0,2"
"17/03/2024";"2300";"24,1";"25,0";"23,9";"87,0";"87,0";"80,1";"";"";"";"919,4";"920,0";"919,2";"2,4";"0,0";"2,4";"";"0,0"
"18/03/2024";"0000";"24,2";"24,3";"23,9";"83,0";"87,0";"83,0";"";"";"";"919,1";"919,8";"918,9";"0,7";"0,0";"2,4";"";"0,0"
"18/03/2024";"0100";"24,3";"24,3";"24,2";"80,4";"82,1";"80,3";"";"";"";"920,2";"920,9";"919,5";"0,5";"0,0";"2,0";"";"0,0"
"18/03/2024";"0200";"23,2";"24,3";"23,2";"86,0";"86,0";"77,7";"";"";"";"918,9";"920,3";"918,9";"2,2";"0,0";"2,6";"";"0,2"
"18/03/2024";"0300";"22,7";"23,2";"22,7";"83,5";"86,0";"83,5";"";"";"";"918,9";"919,3";"918,9";"1,1";"0,0";"2,4";"";"0,0"
"18/03/2024";"0400";"22,8";"22,8";"22,7";"81,6";"83,1";"81,6";"";"";"";"918,8";"919,2";"";"1,8";"0,0";"2,2";"";"0,0"
"18/03/2024";"0500";"22,9";"23,0";"22,8";"80,7";"81,6";"79,1";"";"";"";"917,8";"918,8";"917,6";"2,2";"0,0";"2,6";"";"0,0"
"18/03/2024";"0600";"22,3";"22,9";"22,3";"86,7";"86,7";"80,7";"";"";"";"917,1";"917,8";"917,1";"2,4";"0,0";"2,4";"";"0,0"
"18/03/2024";"0700";"22,2";"22,3";"22,1";"87,7";"88,0";"87,2";"";"";"";"917,5";"917,5";"917,0";"1,3";"0,0";"2,0";"";"0,0"
"18/03/2024";"0800";"22,2";"22,3";"22,2";"86,3";"87,7";"86,3";"";"";"";"917,5";"917,5";"917,1";"1,1";"0,0";"1,5";"";"0,0"
"18/03/2024";"0900";"21,9";"22,2";"21,9";"87,9";"87,9";"86,3";"";"";"";"918,2";"918,2";"917,5";"1,8";"0,0";"1,8";"";"0,0"
"18/03/2024";"1000";"21,9";"21,9";"21,8";"90,0";"90,0";"87,9";"";"";"";"919,0";"919,0";"918,2";"0,5";"337,0";"1,8";"";"0,0"
"18/03/2024";"1100";"24,6";"24,6";"22,1";"79,1";"92,7";"79,1";"";"";"";"919,2";"919,2";"918,1";"1,5";"0,0";"2,2";"";"0,4"
"18/03/2024";"1200";"26,7";"26,7";"24,6";"69,7";"79,1";"69,7";"";"";"";"919,1";"919,5";"918,5";"0,9";"0,0";"1,5";"";"0,0"
"18/03/2024";"1300";"27,6";"27,6";"26,7";"67,2";"69,7";"64,3";"";"";"";"921,0";"921,1";"919,1";"1,5";"0,0";"1,5";"";"0,0"
"18/03/2024";"1400";"29,9";"29,9";"";"55,5";"67,2";"";"";"";"";"919,1";"921,0";"";"2,2";"0,0";"2,2";"";"0,0"
"18/03/2024";"1500";"29,8";"29,9";"29,8";"56,4";"56,4";"55,5";"";"";"";"919,9";"919,9";"919,1";"1,5";"0,0";"2,2";"";"0,0"
"18/03/2024";"1600";"31,5";"31,6";"29,8";"49,3";"56,4";"49,3";"";"";"";"919,1";"920,5";"919,1";"1,6";"315,0";"2,4";"";"0,0"
"18/03/2024";"1700";"28,1";"31,5";"27,7";"71,7";"72,4";"49,3";"";"";"";"918,4";"919,4";"917,8";"1,8";"0,0";"2,4";"";"0,0"
"18/03/2024";"1800";"28,3";"28,6";"27,2";"69,1";"75,9";"69,1";"";"";"";"917,9";"918,4";"917,3";"0,9";"22,0";"2,2";"";"0,0"
"18/03/2024";"1900";"25,7";"28,3";"25,7";"78,1";"81,2";"69,1";"";"";"";"917,9";"918,3";"917,5";"0,5";"135,0";"1,5";"";"0,0"
"18/03/2024";"2000";"23,9";"25,0";"23,8";"87,6";"87,6";"81,0";"";"";"";"918,1";"918,8";"917,7";"0,5";"0,0";"1,5";"";"0,2"
"18/03/2024";"2100";"23,8";"23,9";"23,8";"92,2";"92,2";"89,7";"";"";"";"917,8";"918,2";"917,8";"0,5";"0,0";"1,1";"";"0,0"
"18/03/2024";"2200";"23,3";"24,0";"23,3";"93,8";"93,8";"93,2";"";"";"";"918,5";"918,7";"917,6";"1,1";"0,0";"1,3";"";"0,0"
"18/03/2024";"2300";"23,4";"23,4";"23,2";"96,0";"96,0";"93,8";"";"";"";"919,3";"919,6";"918,5";"1,3";"0,0";"1,3";"";"0,0"
"19/03/2024";"0000";"23,1";"23,1";"22,9";"96,0";"96,6";"96,0";"";"";"";"919,1";"919,7";"919,1";"0,7";"0,0";"1,5";"";"0,0"
"19/03/2024";"0100";"23,2";"23,2";"23,0";"89,5";"95,1";"89,5";"";"";"";"919,9";"919,9";"918,9";"1,1";"0,0";"2,0";"";"0,0"
"19/03/2024";"0200";"23,2";"23,3";"23,2";"89,1";"89,9";"89,1";"";"";"";"919,8";"920,3";"919,2";"0,9";"0,0";"1,6";"";"0,0"
"19/03/2024";"0300";"23,0";"23,2";"23,0";"89,4";"89,4";"89,0";"";"";"";"919,0";"919,8";"919,0";"1,5";"0,0";"1,8";"";"0,0"
"19/03/2024";"0400";"22,7";"23,0";"22,7";"89,7";"89,7";"89,3";"";"";"";"917,5";"918,2";"";"0,5";"0,0";"1,1";"";"0,0"
"19/03/2024";"0500";"22,5";"22,7";"22,5";"91,0";"91,0";"89,7";"";"";"";"917,2";"917,6";"917,2";"0,7";"0,0";"0,7";"";"0,0"
"19/03/2024";"0600";"22,4";"22,5";"22,4";"92,1";"92,1";"91,0";"";"";"";"917,0";"917,5";"917,0";"0,9";"0,0";"0,9";"";"0,0"
"19/03/2024";"0700";"22,2";"22,5";"22,2";"91,7";"91,7";"91,1";"";"";"";"917,2";"917,2";"917,1";"0,7";"0,0";"1,3";"";"0,0"
"19/03/2024";"0800";"22,1";"22,2";"22,1";"92,5";"92,5";"91,8";"";"";"";"917,2";"917,3";"917,0";"1,1";"0,0";"1,3";"";"0,0"
"19/03/2024";"0900";"22,0";"22,1";"22,0";"93,4";"93,4";"92,5";"";"";"";"917,6";"917,6";"917,0";"1,3";"0,0";"1,3";"";"0,0"
"19/03/2024";"1000";"22,0";"22,1";"22,0";"94,3";"94,3";"93,4";"";"";"";"917,7";"918,2";"917,1";"1,8";"0,0";"1,8";"";"0,0"
"19/03/2024";"1100";"23,5";"23,5";"22,1";"95,6";"95,6";"94,4";"";"";"";"917,9";"918,1";"917,6";"0,1";"0,0";"1,5";"";"0,2"
"19/03/2024";"1200";"26,9";"26,9";"23,8";"72,5";"89,3";"72,5";"";"";"";"918,7";"919,0";"918,1";"2,0";"0,0";"2,0";"";"0,0"
"19/03/2024";"1300";"28,7";"28,7";"26,9";"64,1";"72,5";"64,1";"";"";"";"919,5";"920,0";"918,7";"1,3";"0,0";"2,0";"";"0,0"
"19/03/2024";"1400";"31,7";"31,7";"28,6";"53,5";"65,1";"53,5";"";"";"";"920,1";"920,1";"918,8";"1,1";"202,0";"1,3";"";"0,0"
"19/03/2024";"1500";"30,9";"30,9";"29,6";"55,5";"61,2";"55,5";"";"";"";"919,4";"920,1";"919,4";"3,0";"112,0";"1,8";"";"0,0"
"19/03/2024";"1600";"31,3";"31,7";"30,5";"52,4";"56,5";"50,0";"";"";"";"917,9";"919,1";"917,9";"0,5";"112,0";"1,8";"";"0,0"
"19/03/2024";"1700";"31,8";"31,8";"30,2";"51,3";"56,4";"48,9";"";"";"";"916,7";"918,5";"916,7";"1,3";"157,0";"2,2";"";"0,0"
"19/03/2024";"1800";"30,2";"31,4";"30,2";"55,9";"55,9";"52,8";"";"";"";"915,9";"916,8";"915,9";"1,5";"180,0";"1,5";"";"0,0"
"19/03/2024";"1900";"25,0";"29,2";"25,0";"75,0";"75,0";"59,6";"";"";"";"916,6";"916,6";"914,9";"0,7";"135,0";"1,8";"";"1,4"
"19/03/2024";"2000";"24,0";"24,0";"21,6";"94,1";"94,1";"85,3";"";"";"";"915,7";"916,4";"915,1";"0,0";"180,0";"1,6";"";"0,2"
"19/03/2024";"2100";"24,8";"24,8";"24,6";"95,9";"96,9";"95,9";"";"";"";"916,6";"916,6";"915,8";"0,7";"0,0";"0,9";"";"0,0"
"19/03/2024";"2200";"24,3";"24,8";"24,3";"90,7";"95,9";"90,7";"";"";"";"917,0";"917,2";"916,6";"0,3";"0,0";"0,7";"";"0,0"
"19/03/2024";"2300";"24,1";"24,3";"24,1";"90,9";"92,7";"90,6";"";"";"";"917,9";"917,9";"916,8";"0,9";"135,0";"1,8";"";"0,0"
"20/03/2024";"0000";"23,6";"24,0";"23,6";"90,6";"90,6";"89,4";"";"";"";"918,5";"918,5";"917,4";"0,9";"157,0";"2,0";"";"0,0"
"20/03/2024";"0100";"23,4";"23,6";"23,4";"89,5";"91,4";"89,0";"";"";"";"917,7";"918,5";"917,7";"1,6";"67,0";"1,6";"";"0,0"
"20/03/2024";"0200";"23,2";"23,4";"23,2";"88,9";"89,6";"88,5";"";"";"";"917,8";"917,8";"917,5";"0,0";"135,0";"1,6";"";"0,0"
"20/03/2024";"0300";"23,2";"23,2";"";"91,1";"91,3";"";"";"";"";"917,5";"918,1";"";"1,1";"0,0";"1,3";"";"0,0"
"20/03/2024";"0400";"22,9";"23,2";"22,9";"88,4";"90,4";"88,3";"";"";"";"916,3";"917,1";"";"1,3";"0,0";"1,3";"";"0,0"
"20/03/2024";"0500";"22,4";"22,8";"22,4";"90,6";"90,6";"88,5";"";"";"";"915,8";"916,6";"915,8";"1,1";"0,0";"1,5";"";"0,0"
"20/03/2024";"0600";"22,1";"22,4";"22,1";"91,6";"91,6";"90,6";"";"";"";"915,1";"916,1";"915,1";"0,3";"0,0";"1,1";"";"0,0"
"20/03/2024";"0700";"22,2";"22,2";"22,0";"92,0";"92,2";"91,8";"";"";"";"914,2";"915,1";"914,2";"1,5";"0,0";"1,5";"";"0,0"
"20/03/2024";"0800";"22,0";"22,2";"22,0";"92,4";"92,4";"92,1";"";"";"";"915,1";"915,1";"914,5";"0,5";"0,0";"0,5";"";"0,0"
"20/03/2024";"0900";"21,8";"22,0";"21,8";"92,9";"92,9";"92,4";"";"";"";"915,5";"915,5";"915,2";"0,5";"0,0";"0,9";"";"0,0"
"20/03/2024";"1000";"22,2";"22,2";"21,8";"94,9";"94,9";"92,6";"";"";"";"915,7";"915,7";"915,2";"0,5";"0,0";"1,1";"";"0,0"
"20/03/2024";"1100";"23,4";"23,4";"22,2";"91,9";"97,2";"91,9";"";"";"";"915,4";"916,3";"915,4";"1,5";"0,0";"1,6";"";"3,2"
"20/03/2024";"1200";"27,1";"27,1";"23,4";"72,3";"89,6";"72,3";"";"";"";"916,9";"917,1";"916,1";"1,1";"0,0";"1,5";"";"0,0"
"20/03/2024";"1300";"29,5";"29,6";"27,1";"62,1";"69,8";"62,1";"";"";"";"917,4";"918,0";"916,8";"1,1";"337,0";"1,6";"";"0,0"
"20/03/2024";"1400";"29,6";"30,2";"29,5";"61,4";"62,1";"59,1";"";"";"";"917,7";"917,7";"917,0";"0,3";"0,0";"2,4";"";"0,0"
"20/03/2024";"1500";"31,1";"31,1";"29,5";"54,4";"60,2";"54,4";"";"";"";"917,6";"918,3";"917,5";"1,3";"157,0";"1,5";"";"0,0"
"20/03/2024";"1600";"30,4";"31,1";"29,0";"54,8";"59,6";"54,2";"";"";"";"916,8";"918,1";"916,7";"2,0";"";"2,2";"";"0,0"
"20/03/2024";"1700";"31,3";"31,5";"30,4";"50,8";"54,8";"48,7";"";"";"";"915,7";"916,8";"915,7";"2,0";"135,0";"2,0";"";"0,0"
"20/03/2024";"1800";"30,4";"31,1";"30,4";"53,6";"53,6";"51,3";"";"";"";"914,9";"915,7";"914,9";"0,1";"180,0";"1,8";"";"0,0"
"20/03/2024";"1900";"27,7";"30,4";"27,7";"71,1";"71,1";"53,6";"";"";"";"914,1";"914,9";"913,6";"0,3";"135,0";"0,9";"";"0,0"
"20/03/2024";"2000";"25,5";"28,6";"25,5";"90,7";"90,7";"65,7";"";"";"";"914,8";"914,8";"913,6";"0,7";"157,0";"2,0";"";"1,8"
"20/03/2024";"2100";"25,1";"25,7";"25,1";"94,8";"94,8";"90,6";"";"";"";"915,1";"915,1";"914,5";"0,5";"247,0";"1,5";"";"0,0"
"20/03/2024";"2200";"23,8";"25,1";"23,8";"93,8";"94,8";"92,3";"";"";"";"915,8";"915,8";"914,4";"1,1";"292,0";"1,3";"";"1,6"
"20/03/2024";"2300";"24,5";"24,5";"23,8";"93,1";"94,2";"93,1";"";"";"";"916,4";"916,4";"915,5";"0,0";"0,0";"1,1";"";"0,0"
"21/03/2024";"0000";"25,0";"25,0";"24,4";"90,0";"92,1";"89,6";"";"";"";"916,7";"916,8";"916,5";"0,0";"0,0";"0,0";"";"0,0"
"21/03/2024";"0100";"24,9";"25,1";"24,9";"95,3";"95,3";"92,8";"";"";"";"918,1";"918,1";"916,7";"2,6";"0,0";"2,6";"";"0,0"
"21/03/2024";"0200";"24,1";"24,9";"24,1";"93,8";"95,3";"93,8";"";"";"";"916,9";"918,1";"916,9";"2,0";"0,0";"2,6";"";"0,0"
"21/03/2024";"0300";"23,6";"24,1";"23,6";"93,3";"93,8";"93,0";"";"";"";"916,3";"916,9";"916,3";"0,7";"0,0";"2,0";"";"0,0"
"21/03/2024";"0400";"23,2";"23,6";"23,2";"90,2";"93,3";"90,2";"";"";"";"915,2";"916,1";"";"0,7";"337,0";"2,2";"";"0,0"
"21/03/2024";"0500";"22,9";"23,2";"22,9";"88,4";"90,2";"87,9";"";"";"";"914,9";"915,2";"914,2";"0,9";"337,0";"1,3";"";"0,0"
"21/03/2024";"0600";"22,6";"22,9";"22,6";"87,9";"88,6";"87,7";"";"";"";"915,0";"915,1";"914,4";"0,5";"337,0";"0,9";"";"0,0"
"21/03/2024";"0700";"23,2";"23,2";"22,6";"87,2";"88,4";"87,2";"";"";"";"914,9";"915,0";"914,8";"0,1";"337,0";"0,5";"";"0,0"
"21/03/2024";"0800";"23,3";"23,4";"23,2";"86,8";"87,2";"85,2";"";"";"";"914,8";"915,1";"914,6";"0,1";"337,0";"1,5";"";"0,0"
"21/03/2024";"0900";"22,8";"23,3";"22,8";"86,9";"86,9";"85,8";"";"";"";"914,8";"915,0";"914,6";"0,5";"337,0";"0,7";"";"0,0"
"21/03/2024";"1000";"24,3";"24,3";"22,8";"86,8";"87,6";"85,9";"";"";"";"915,0";"915,2";"914,6";"0,0";"337,0";"1,6";"";"0,0"
"21/03/2024";"1100";"26,7";"26,7";"24,8";"71,8";"83,0";"71,8";"";"";"";"915,6";"915,6";"914,7";"1,5";"0,0";"1,5";"";"3,4"
"21/03/2024";"1200";"29,5";"29,5";"26,7";"61,6";"71,8";"61,6";"";"";"";"916,5";"916,5";"915,6";"1,3";"315,0";"2,0";"";"0,0"
"21/03/2024";"1300";"29,1";"29,6";"28,9";"62,8";"65,0";"60,7";"";"";"";"916,6";"917,0";"916,5";"2,0";"0,0";"2,0";"";"0,0"
"21/03/2024";"1400";"30,2";"30,9";"29,1";"59,4";"62,8";"57,0";"";"";"";"916,9";"917,0";"916,4";"0,1";"180,0";"2,0";"";"0,0"
"21/03/2024";"1500";"30,4";"31,4";"30,4";"57,8";"58,1";"54,8";"";"";"";"917,6";"917,7";"917,1";"1,1";"0,0";"1,6";"";"0,0"
"21/03/2024";"1600";"31,5";"32,0";"30,4";"52,0";"57,8";"51,7";"";"";"";"916,9";"917,6";"916,9";"1,5";"22,0";"2,0";"";"0,0"
"21/03/2024";"1700";"32,2";"32,4";"31,5";"49,5";"53,6";"48,6";"";"";"";"916,3";"917,1";"915,8";"2,0";"180,0";"2,0";"";"0,0"
"21/03/2024";"1800";"31,4";"32,9";"31,4";"50,2";"50,2";"46,7";"";"";"";"915,0";"916,3";"915,0";"1,1";"337,0";"2,4";"";"0,0"
"21/03/2024";"1900";"31,3";"31,4";"31,1";"51,9";"52,5";"50,2";"";"";"";"914,6";"915,4";"914,5";"2,4";"225,0";"2,4";"";"0,0"
"21/03/2024";"2000";"30,5";"32,8";"30,5";"53,4";"53,4";"48,0";"";"";"";"915,8";"915,8";"913,9";"1,3";"135,0";"2,4";"";"0,0"
"21/03/2024";"2100";"29,8";"30,7";"29,8";"55,8";"55,8";"52,9";"";"";"";"915,6";"915,7";"914,9";"1,1";"292,0";"1,3";"";"0,0"
